experiment,sequence,family,raw_fill_pct,placed_boxes,terminated,terminated_step,finished_by_user
union_adaptive_first_best,small_dense_000,small_dense,56.411636533333365,130,False,,True
union_adaptive_first_best,small_dense_001,small_dense,54.856386866666675,130,False,,True
union_adaptive_first_best,small_dense_002,small_dense,54.14214953333334,130,False,,True
union_adaptive_first_best,small_dense_003,small_dense,56.07141013333333,130,False,,True
union_adaptive_first_best,small_dense_004,small_dense,56.49919193333329,130,False,,True
union_adaptive_first_best,small_dense_005,small_dense,54.06237533333333,130,False,,True
union_adaptive_first_best,switch_5sku_000,switch_5sku,69.19452186666666,80,True,80,False
union_adaptive_first_best,switch_5sku_001,switch_5sku,55.92600426666669,69,True,69,False
union_adaptive_first_best,switch_5sku_002,switch_5sku,67.83925533333333,76,True,76,False
union_adaptive_first_best,switch_5sku_003,switch_5sku,62.5936616,74,True,74,False
union_adaptive_first_best,switch_5sku_004,switch_5sku,56.24911573333333,67,True,67,False
union_adaptive_first_best,switch_5sku_005,switch_5sku,64.57633813333332,75,True,75,False
